cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level,sales,views
美食,小吃,面点,上海,1.0,943,1,4.0,1114,0,28510,629
美食,快餐,中式快餐,北京,2.0,388,12,1.0,1115,2,24097,914
超市便利店,便利店,,南京,0.0,526,2,4.0,1116,1,38303,928
美食,快餐,西式快餐,广州,8.0,11,9,3.0,1117,2,55978,13288
美食,小吃,其它小吃,杭州,4.0,1093,15,3.0,1118,2,32776,2483
美食,小吃,米粉/米线,杭州,1.0,378,16,3.0,1119,0,9995,620
美食,快餐,西式快餐,青岛,4.0,325,13,3.0,1120,2,23638,2980
美食,快餐,西式快餐,厦门,11.0,955,13,2.0,1121,2,56360,6338
美食,休闲食品,其它休闲食品,珠海,4.0,719,2,4.0,1122,0,30116,477
超市便利店,超市,,武汉,0.0,683,19,4.0,1123,1,154943,9177
美食,休闲茶饮,冰激凌,武汉,4.0,416,10,3.0,1124,1,24640,2809
美食,快餐,西式快餐,广州,14.0,47,14,1.0,1125,2,87048,5476
美食,快餐,西式快餐,淮安,6.0,963,13,3.0,1126,2,37638,5827
美食,烘焙糕点,面包,福州,2.0,611,12,3.0,1127,2,24419,3049
美食,小吃,其它小吃,武汉,3.0,290,16,3.0,1128,2,35335,8001
美食,快餐,西式快餐,南昌,6.0,591,15,2.0,1129,2,48097,7212
美食,休闲食品,生鲜水果,温州,1.0,174,9,3.0,1130,0,15466,337
美食,快餐,中式快餐,济南,2.0,443,2,3.0,1131,1,21644,971
超市便利店,超市,,上海,,627,12,,1132,0,14856,1044
超市便利店,便利店,,济南,,539,6,,1133,0,7164,184
美食,快餐,西式快餐,长沙,6.0,1138,13,2.0,1134,2,34130,2100
美食,快餐,西式快餐,苏州,11.0,1147,12,3.0,1135,2,92678,4799
超市便利店,超市,,佛山,,82,12,,1136,0,21133,999
超市便利店,超市,,湛江,,700,17,,1137,0,6635,304
美食,小吃,面点,南京,2.0,1126,8,3.0,1138,0,21638,649
美食,快餐,西式快餐,佛山,6.0,88,12,2.0,1139,2,36159,4405
美食,汤/粥/煲/砂锅/炖菜,砂锅/煲类/炖菜,上海,2.0,1032,15,3.0,1140,0,28900,635
美食,小吃,米粉/米线,济南,2.0,111,4,3.0,1141,0,22433,1139
美食,中餐,其它地方菜,石家庄,2.0,703,19,3.0,1142,0,17819,14140
美食,休闲茶饮,奶茶,温州,3.0,693,4,4.0,1143,0,11960,1141
超市便利店,超市,,上海,,301,18,,1144,1,23091,2733
美食,烘焙糕点,面包,上海,1.0,247,10,3.0,1145,0,8445,1585
超市便利店,超市,,武汉,0.0,581,16,4.0,1146,1,51177,1301
美食,休闲食品,生鲜水果,南京,3.0,680,9,1.0,1147,0,72296,1273
超市便利店,超市,,厦门,,770,7,,1148,0,9464,87
美食,快餐,西式快餐,南昌,1.0,886,6,2.0,1149,0,14366,887
超市便利店,超市,,上海,0.0,1003,19,4.0,1150,1,87850,6933
美食,快餐,西式快餐,深圳,8.0,734,9,2.0,1151,2,55641,3414
美食,烘焙糕点,面包,上海,4.0,1116,10,3.0,1152,0,41918,1563
美食,快餐,西式快餐,上海,6.0,1065,8,3.0,1153,2,51752,3385
美食,快餐,中式快餐,常州,1.0,390,6,2.0,1154,0,19567,511
美食,休闲食品,生鲜水果,温州,1.0,442,15,3.0,1155,0,21995,577
超市便利店,超市,,锦州,,887,18,,1156,1,32823,6963
美食,小吃,其它小吃,北京,1.0,1043,5,2.0,1157,0,7472,91
超市便利店,超市,,杭州,,589,10,,1158,0,8183,122
美食,中餐,东北菜,杭州,2.0,521,15,2.0,1159,0,20561,2062
超市便利店,便利店,,上海,,854,6,,1160,1,6179,397
美食,快餐,西式快餐,泉州,3.0,147,12,2.0,1161,2,21404,4394
美食,烘焙糕点,蛋糕,上海,1.0,519,10,3.0,1162,0,21203,744
美食,小吃,面点,上海,1.0,1032,16,3.0,1163,0,10544,290
美食,休闲茶饮,饮品/甜点,大连,4.0,16,6,4.0,1164,2,34697,2248
美食,快餐,西式快餐,广州,7.0,568,11,2.0,1165,2,32475,4297
美食,快餐,西式快餐,苏州,6.0,470,12,3.0,1166,2,32177,3660
超市便利店,超市,,南平,,468,18,,1167,1,28104,4346
超市便利店,超市,,蚌埠,,371,18,,1168,1,41622,6828
美食,休闲食品,生鲜水果,温州,3.0,211,16,1.0,1169,0,25287,1053
超市便利店,超市,,宁波,,656,16,,1170,0,10044,691
美食,快餐,西式快餐,淮安,5.0,959,14,2.0,1171,2,36568,7365
美食,其他美食,西餐,温州,3.0,585,20,1.0,1172,2,20942,10124
美食,快餐,西式快餐,杭州,3.0,895,15,3.0,1173,1,23074,5794
超市便利店,便利店,,武汉,,557,3,,1174,0,17537,227
美食,小吃,其它小吃,西安,3.0,487,6,3.0,1175,0,37817,2341
超市便利店,超市,,绍兴,0.0,214,17,2.0,1176,1,36902,3002
美食,休闲食品,生鲜水果,杭州,3.0,978,11,3.0,1177,0,26745,493
美食,快餐,中式快餐,福州,2.0,122,5,1.0,1178,0,44862,1689
美食,小吃,米粉/米线,南昌,1.0,964,3,3.0,1179,0,19651,732
美食,烘焙糕点,面包,杭州,3.0,1093,9,3.0,1180,1,44140,1052
美食,快餐,西式快餐,绍兴,12.0,615,15,3.0,1181,2,81775,5711
美食,休闲茶饮,奶茶,深圳,2.0,531,8,3.0,1182,0,13119,914
超市便利店,超市,,上海,,1098,15,,1183,0,7681,236
美食,休闲茶饮,奶茶,武汉,4.0,606,5,3.0,1184,0,23682,972
美食,快餐,中式快餐,武汉,0.0,209,1,1.0,1185,0,11378,40
超市便利店,超市,,成都,,597,5,,1186,0,11056,70
美食,快餐,西式快餐,镇江,5.0,372,13,3.0,1187,2,35105,3541
美食,休闲茶饮,奶茶,武汉,2.0,737,1,3.0,1188,0,15173,329
美食,中餐,其它地方菜,郑州,0.0,1151,1,3.0,1189,0,16828,382
美食,快餐,西式快餐,苏州,18.0,314,13,3.0,1190,2,138619,9418
超市便利店,超市,,合肥,,254,15,,1191,0,6622,331
美食,火锅,其它火锅,北京,3.0,430,18,3.0,1192,2,15003,2057
美食,休闲茶饮,奶茶,上海,1.0,642,7,4.0,1193,0,15441,353
超市便利店,超市,,苏州,,496,14,,1194,0,14643,1236
美食,快餐,西式快餐,温州,6.0,1006,14,2.0,1195,2,43635,2912
超市便利店,超市,,抚顺,0.0,548,16,4.0,1196,1,29510,2697
美食,快餐,西式快餐,北京,10.0,1096,10,3.0,1197,2,59422,2279
美食,休闲食品,生鲜水果,上海,2.0,643,15,3.0,1198,2,35495,502
超市便利店,便利店,,北京,,880,8,,1199,1,19359,116
超市便利店,便利店,,温州,0.0,704,5,4.0,1200,1,17254,206
美食,休闲食品,生鲜水果,宁波,4.0,436,7,3.0,1201,0,38943,561
美食,快餐,西式快餐,江门,3.0,1016,6,2.0,1202,2,14866,20094
美食,休闲茶饮,奶茶,上海,4.0,153,5,3.0,1203,2,51057,1561
超市便利店,超市,,上海,0.0,153,16,3.0,1204,1,34544,696
美食,休闲食品,生鲜水果,绍兴,2.0,634,4,4.0,1205,0,25266,5888
超市便利店,超市,,北京,,186,15,,1206,0,8308,331
美食,快餐,西式快餐,天津,5.0,1004,12,3.0,1207,2,14748,2082
美食,快餐,西式快餐,福州,3.0,226,15,3.0,1208,1,15147,2236
美食,中餐,粤菜,上海,1.0,153,19,1.0,1209,0,8553,881
美食,快餐,西式快餐,南宁,4.0,804,15,2.0,1210,2,25738,9189
美食,快餐,西式快餐,南京,9.0,399,8,3.0,1211,2,66350,6967
超市便利店,超市,,无锡,,200,17,,1212,0,8994,254
美食,烘焙糕点,面包,北京,6.0,86,11,3.0,1213,2,57591,1559
美食,中餐,上海本帮菜,上海,0.0,255,7,1.0,1214,0,6421,180
超市便利店,便利店,,青岛,,1001,4,,1215,1,8695,171
美食,快餐,中式快餐,武汉,1.0,653,8,1.0,1216,0,10104,806
美食,快餐,西式快餐,西安,10.0,171,15,2.0,1217,2,51847,3736
超市便利店,便利店,,北京,0.0,836,5,4.0,1218,1,15957,56
美食,快餐,西式快餐,西安,4.0,1020,8,3.0,1219,2,16489,4805
超市便利店,便利店,,武汉,,209,2,,1220,0,19163,240
美食,休闲茶饮,奶茶,合肥,7.0,814,5,4.0,1221,0,20812,14145
美食,快餐,中式快餐,成都,2.0,274,9,1.0,1222,0,10107,582
美食,其他美食,日韩料理,上海,1.0,1127,6,3.0,1223,0,17116,263
美食,快餐,西式快餐,无锡,5.0,805,14,2.0,1224,2,39579,1568
美食,快餐,中式快餐,深圳,1.0,195,5,1.0,1225,0,10335,768
超市便利店,超市,,杭州,0.0,361,17,3.0,1226,1,150807,5603
超市便利店,超市,,温州,0.0,442,11,3.0,1227,0,36543,609
超市便利店,超市,,南京,0.0,221,14,4.0,1228,1,30760,717
超市便利店,超市,,广州,1.0,132,6,2.0,1229,0,82352,1467
美食,小吃,米粉/米线,南京,1.0,1155,2,4.0,1230,0,13849,308
超市便利店,超市,,乐山,,890,19,,1231,1,51819,7996
超市便利店,超市,,深圳,,1069,6,,1232,0,5999,220
美食,快餐,西式快餐,长沙,3.0,618,9,3.0,1233,2,19624,3194
美食,快餐,西式快餐,郑州,4.0,549,6,3.0,1234,2,16049,6003
美食,快餐,中式快餐,南京,1.0,172,8,2.0,1235,0,14461,627
超市便利店,超市,,宁波,0.0,230,14,0.0,1236,0,35838,978
美食,快餐,西式快餐,北京,5.0,1099,11,3.0,1237,2,27137,1422
超市便利店,便利店,,温州,0.0,585,2,4.0,1238,1,30040,207
超市便利店,便利店,,温州,0.0,840,6,4.0,1239,1,21314,229
美食,快餐,中式快餐,武汉,0.0,85,1,2.0,1240,0,21939,131
美食,休闲茶饮,奶茶,上海,2.0,1054,6,4.0,1241,0,10307,214
美食,快餐,中式快餐,绍兴,2.0,214,6,2.0,1242,2,28807,5821
美食,休闲茶饮,奶茶,西安,1.0,1156,1,3.0,1243,0,7865,392
美食,快餐,西式快餐,武汉,14.0,825,12,3.0,1244,2,74128,6265
超市便利店,便利店,,上海,0.0,168,4,0.0,1245,1,21833,131
美食,快餐,其它快餐,杭州,2.0,1093,14,2.0,1246,0,25836,300
美食,快餐,中式快餐,苏州,3.0,902,7,3.0,1247,0,22719,1595
超市便利店,超市,,成都,,573,6,,1248,0,10960,100
美食,快餐,中式快餐,杭州,4.0,520,12,3.0,1249,2,56083,1655
超市便利店,便利店,,广州,0.0,533,2,2.0,1250,1,48653,403
美食,休闲食品,生鲜水果,杭州,3.0,124,7,3.0,1251,0,24651,587
美食,小吃,其它小吃,南京,4.0,680,16,3.0,1252,2,60604,4629
超市便利店,超市,,无锡,,289,17,,1253,0,8944,247
超市便利店,超市,,宜昌,0.0,483,18,4.0,1254,0,20510,637
美食,快餐,西式快餐,黄山,5.0,25,16,2.0,1255,2,32034,2716
超市便利店,超市,,北京,,1117,14,,1256,0,39446,1033
超市便利店,超市,,厦门,,59,18,,1257,1,97262,4092
美食,休闲茶饮,饮品/甜点,杭州,3.0,485,2,4.0,1258,1,42074,992
美食,快餐,中式快餐,宜昌,3.0,1084,10,2.0,1259,0,11956,1313
美食,休闲食品,生鲜水果,武汉,1.0,1072,6,2.0,1260,0,14508,621
美食,快餐,其它快餐,北京,2.0,42,15,2.0,1261,0,17007,714
美食,烘焙糕点,面包,南京,3.0,680,12,3.0,1262,2,39509,763
超市便利店,超市,,淮安,0.0,1071,17,2.0,1263,1,83306,3942
超市便利店,超市,,宝鸡,,987,18,,1264,1,26233,5984
美食,休闲茶饮,奶茶,南昌,1.0,848,1,2.0,1265,0,15930,302
超市便利店,便利店,,北京,0.0,42,5,0.0,1266,0,20243,534
超市便利店,超市,,常州,,480,18,,1267,0,19771,417
超市便利店,超市,,南京,0.0,575,8,4.0,1268,1,83371,927
超市便利店,便利店,,厦门,0.0,1107,1,2.0,1269,1,59491,558
美食,休闲茶饮,冰激凌,北京,2.0,113,11,3.0,1270,2,20584,2363
超市便利店,超市,,杭州,0.0,523,17,4.0,1271,1,48400,4622
美食,小吃,其它小吃,成都,1.0,474,1,3.0,1272,0,16768,256
美食,快餐,西式快餐,南京,8.0,499,11,3.0,1273,2,49639,2791
美食,休闲茶饮,饮品/甜点,广州,0.0,853,1,3.0,1274,0,7129,84
美食,快餐,西式快餐,徐州,8.0,348,14,1.0,1275,2,53462,3899
美食,快餐,中式快餐,深圳,2.0,813,6,1.0,1276,0,22454,1425
美食,快餐,西式快餐,青岛,5.0,603,14,3.0,1277,2,38384,1497
美食,休闲茶饮,饮品/甜点,镇江,1.0,62,5,3.0,1278,0,8314,337
超市便利店,便利店,,青岛,0.0,154,3,3.0,1279,1,25369,215
美食,火锅,麻辣烫/串串香,宁波,1.0,207,8,3.0,1280,0,14126,425
美食,快餐,西式快餐,无锡,5.0,460,11,3.0,1281,2,34000,2457
美食,快餐,中式快餐,武汉,2.0,1007,7,2.0,1282,2,13536,2982
超市便利店,超市,,南通,0.0,18,19,4.0,1283,1,69374,4364
美食,快餐,西式快餐,合肥,4.0,720,12,3.0,1284,2,20438,5877
美食,快餐,中式快餐,杭州,1.0,849,10,0.0,1285,0,21795,655
美食,小吃,其它小吃,北京,2.0,256,18,4.0,1286,0,12772,1437
美食,休闲食品,零食,武汉,2.0,608,5,3.0,1287,0,17222,763
美食,休闲茶饮,奶茶,杭州,2.0,1094,4,3.0,1288,2,16500,1303
美食,中餐,台湾菜,上海,1.0,554,20,1.0,1289,0,11485,3340
美食,休闲茶饮,饮品/甜点,郑州,2.0,962,6,4.0,1290,1,16750,1015
美食,中餐,川菜,广州,6.0,552,20,2.0,1291,2,29316,11893
美食,快餐,西式快餐,广州,10.0,711,7,3.0,1292,2,50343,11742
美食,烘焙糕点,蛋糕,杭州,4.0,264,9,3.0,1293,2,51288,3176
美食,快餐,西式快餐,深圳,2.0,194,6,2.0,1294,2,13476,3829
美食,烘焙糕点,蛋糕,重庆,2.0,272,16,3.0,1295,0,21482,1231
超市便利店,超市,,上海,0.0,921,19,4.0,1296,1,224266,10579
美食,快餐,西式快餐,北京,8.0,19,10,3.0,1297,2,51628,2972
美食,休闲茶饮,奶茶,苏州,2.0,868,8,4.0,1298,0,12902,584
美食,快餐,西式快餐,无锡,9.0,68,13,3.0,1299,2,60180,5759
美食,小吃,其它小吃,杭州,2.0,485,3,3.0,1300,0,27372,195
美食,休闲茶饮,饮品/甜点,潍坊,4.0,560,9,4.0,1301,2,42215,7826
超市便利店,超市,,北京,,980,19,,1302,1,220913,7195
超市便利店,便利店,,上海,0.0,709,5,0.0,1303,1,39943,223
超市便利店,超市,,武汉,,892,18,,1304,1,30153,2466
美食,小吃,其它小吃,金华,0.0,201,1,2.0,1305,0,10286,237
超市便利店,超市,,北京,,94,19,,1306,1,47664,1250
美食,休闲食品,零食,温州,1.0,936,6,4.0,1307,0,13322,446
美食,快餐,中式快餐,杭州,11.0,146,6,2.0,1308,0,107970,1164
美食,烘焙糕点,蛋糕,上海,5.0,554,9,2.0,1309,1,98237,1823
超市便利店,超市,,深圳,0.0,79,16,4.0,1310,1,47184,2310
美食,其他美食,西餐,广州,5.0,488,20,2.0,1311,2,27550,12430
美食,快餐,西式快餐,莆田,5.0,190,10,3.0,1312,2,29573,12160
美食,快餐,西式快餐,汉中,6.0,744,15,3.0,1313,2,23522,10229
美食,快餐,西式快餐,深圳,5.0,407,9,3.0,1314,2,48991,5671
美食,快餐,西式快餐,北京,13.0,396,11,3.0,1315,2,77398,2774
美食,其他美食,日韩料理,上海,2.0,1061,18,2.0,1316,0,18924,597
美食,烘焙糕点,面包,上海,1.0,1110,10,3.0,1317,1,11129,1923
美食,休闲茶饮,饮品/甜点,杭州,3.0,1093,4,3.0,1318,1,25423,401
美食,快餐,中式快餐,深圳,3.0,237,8,3.0,1319,2,24532,3000
美食,中餐,其它地方菜,上海,1.0,1127,15,0.0,1320,0,15046,441
美食,休闲食品,生鲜水果,上海,1.0,1114,18,4.0,1321,0,10775,279
美食,火锅,川味/重庆火锅,杭州,8.0,1093,20,4.0,1322,2,39580,31727
美食,休闲茶饮,饮品/甜点,成都,0.0,563,1,3.0,1323,0,8537,360
美食,快餐,西式快餐,南京,9.0,73,10,3.0,1324,2,64414,1662
美食,烘焙糕点,蛋糕,武汉,4.0,317,11,3.0,1325,1,31478,1567
超市便利店,超市,,金华,0.0,1158,18,4.0,1326,0,76524,1132
超市便利店,超市,,杭州,0.0,974,17,3.0,1327,1,29567,2499
美食,中餐,其它地方菜,北京,2.0,249,19,2.0,1328,0,9354,2732
超市便利店,便利店,,南京,0.0,172,5,4.0,1329,1,21678,94
美食,快餐,西式快餐,东莞,2.0,1048,9,2.0,1330,2,15646,6117
美食,其他美食,日韩料理,上海,1.0,153,11,3.0,1331,0,5851,366
美食,快餐,西式快餐,杭州,14.0,1093,15,3.0,1332,2,87717,3227
美食,休闲食品,其它休闲食品,广州,1.0,973,1,3.0,1333,0,20089,304
超市便利店,便利店,,杭州,,760,4,,1334,1,10141,293
美食,快餐,西式快餐,苏州,5.0,389,9,3.0,1335,2,31539,2564
超市便利店,便利店,,金华,,492,12,,1336,0,5756,54
美食,其他美食,日韩料理,南京,2.0,673,19,3.0,1337,0,26475,2309
美食,快餐,中式快餐,上海,2.0,924,7,2.0,1338,2,33115,4696
美食,快餐,西式快餐,无锡,9.0,751,12,3.0,1339,2,61889,2431
美食,中餐,其它地方菜,北京,4.0,574,18,3.0,1340,0,18430,3860
美食,快餐,中式快餐,广州,3.0,228,4,3.0,1341,0,34657,883
美食,烘焙糕点,面包,宁波,2.0,436,13,2.0,1342,0,23653,1091
美食,烘焙糕点,蛋糕,杭州,3.0,1094,8,3.0,1343,1,35523,891
超市便利店,超市,,北京,0.0,535,16,4.0,1344,0,17677,394
美食,小吃,其它小吃,杭州,2.0,146,4,4.0,1345,0,8803,360
超市便利店,超市,,杭州,,287,19,,1346,1,162321,10360
美食,快餐,西式快餐,深圳,11.0,195,10,2.0,1347,2,60882,1983
美食,快餐,西式快餐,上海,4.0,501,10,3.0,1348,2,32452,5659
美食,烘焙糕点,蛋糕,杭州,3.0,668,14,3.0,1349,2,29306,4307
美食,快餐,西式快餐,杭州,20.0,1093,12,3.0,1350,2,218094,9956
美食,休闲茶饮,奶茶,宁波,2.0,436,6,3.0,1351,0,19170,281
美食,快餐,西式快餐,深圳,7.0,368,12,3.0,1352,2,29493,2160
美食,快餐,中式快餐,深圳,3.0,862,4,0.0,1353,0,37003,1286
美食,快餐,中式快餐,杭州,8.0,225,8,3.0,1354,0,51595,1626
美食,快餐,西式快餐,南京,18.0,215,10,3.0,1355,2,135648,5420
美食,快餐,西式快餐,嘉兴,10.0,569,13,2.0,1356,2,82727,5601
超市便利店,超市,,重庆,,561,18,,1357,1,48107,3317
超市便利店,超市,,上海,,1085,19,,1358,1,41459,6206
美食,快餐,西式快餐,青岛,6.0,1015,13,3.0,1359,2,35080,1220
超市便利店,便利店,,无锡,0.0,188,3,0.0,1360,1,17515,479
超市便利店,便利店,,上海,0.0,662,4,4.0,1361,1,39212,247
美食,快餐,西式快餐,长治,6.0,224,15,3.0,1362,2,32156,15064
美食,烘焙糕点,蛋糕,杭州,3.0,974,15,3.0,1363,2,32851,2848
美食,中餐,粤菜,杭州,1.0,941,20,2.0,1364,2,9505,1311
美食,快餐,西式快餐,南京,18.0,399,10,3.0,1365,2,121133,4762
美食,其他美食,其他餐饮美食,上海,1.0,1127,16,2.0,1366,0,33116,113
美食,快餐,西式快餐,杭州,2.0,629,13,3.0,1367,1,11369,690
超市便利店,便利店,,广州,0.0,935,2,1.0,1368,0,24421,440
美食,休闲食品,生鲜水果,杭州,2.0,631,15,3.0,1369,2,26648,565
美食,休闲茶饮,奶茶,济南,2.0,318,1,4.0,1370,0,19687,512
美食,快餐,中式快餐,北京,3.0,916,17,4.0,1371,1,31189,1695
美食,快餐,中式快餐,深圳,9.0,847,2,0.0,1372,0,127189,2018
超市便利店,超市,,深圳,0.0,657,20,4.0,1373,1,137268,6470
美食,快餐,西式快餐,天津,2.0,684,6,3.0,1374,0,16103,3937
美食,烘焙糕点,面包,武汉,1.0,979,3,3.0,1375,0,8731,414
美食,中餐,川菜,武汉,3.0,1024,10,2.0,1376,2,37755,3380
美食,快餐,西式快餐,烟台,13.0,556,14,3.0,1377,2,75648,7033
美食,烘焙糕点,面包,广州,2.0,57,10,3.0,1378,0,22189,715
超市便利店,便利店,,上海,0.0,255,1,4.0,1379,1,50902,299
美食,休闲茶饮,奶茶,青岛,2.0,291,4,4.0,1380,1,14891,1138
超市便利店,便利店,,青岛,0.0,344,2,3.0,1381,1,40930,778
超市便利店,便利店,,青岛,0.0,852,4,4.0,1382,1,18416,119
美食,小吃,其它小吃,杭州,1.0,485,1,3.0,1383,0,17096,235
美食,快餐,其它快餐,武汉,0.0,602,14,2.0,1384,0,5022,356
超市便利店,超市,,上海,,1033,7,,1385,0,11495,231
美食,烘焙糕点,面包,宁波,1.0,798,13,3.0,1386,0,16365,813
美食,烘焙糕点,蛋糕,上海,4.0,626,9,3.0,1387,0,42579,514
美食,快餐,西式快餐,肇庆,6.0,246,14,3.0,1388,2,31614,5931
美食,快餐,西式快餐,大连,8.0,970,13,4.0,1389,2,40553,2778
美食,快餐,中式快餐,天津,1.0,690,8,2.0,1390,0,8545,129
美食,快餐,中式快餐,武汉,0.0,85,1,1.0,1391,0,12359,59
美食,其他美食,其他餐饮美食,杭州,3.0,1091,3,0.0,1392,0,54364,1405
美食,快餐,西式快餐,衢州,7.0,893,15,3.0,1393,2,39280,3713
超市便利店,超市,,上海,,1127,8,,1394,0,70367,1137
美食,快餐,西式快餐,苏州,7.0,961,12,3.0,1395,2,42761,4294
超市便利店,超市,,深圳,0.0,216,17,4.0,1396,1,93949,1086
超市便利店,超市,,惠州,,355,19,,1397,1,72953,6610
美食,休闲茶饮,饮品/甜点,上海,2.0,643,17,3.0,1398,2,18881,1301
美食,烘焙糕点,面包,北京,4.0,580,10,3.0,1399,1,45442,1384
美食,小吃,其它小吃,宁波,0.0,764,1,3.0,1400,0,21277,236
美食,快餐,西式快餐,广州,3.0,155,15,3.0,1401,2,24397,3438
美食,小吃,其它小吃,杭州,1.0,286,5,3.0,1402,0,15410,504
超市便利店,超市,,深圳,0.0,966,12,1.0,1403,1,47547,245
美食,火锅,麻辣烫/串串香,上海,2.0,924,7,2.0,1404,0,23482,573
美食,休闲食品,生鲜水果,南京,1.0,399,11,2.0,1405,0,12828,268
超市便利店,便利店,,青岛,0.0,120,7,4.0,1406,1,17829,236
美食,小吃,其它小吃,杭州,1.0,884,2,2.0,1407,0,13486,470
美食,快餐,中式快餐,合肥,1.0,814,7,0.0,1408,0,7369,401
美食,快餐,中式快餐,上海,2.0,943,7,2.0,1409,2,38838,6105
美食,快餐,西式快餐,金华,11.0,1158,14,3.0,1410,2,72564,2307
美食,快餐,西式快餐,上海,6.0,339,13,3.0,1411,2,50034,7324
美食,快餐,西式快餐,泰州,10.0,638,13,3.0,1412,2,62123,3910
美食,快餐,中式快餐,杭州,1.0,144,5,3.0,1413,0,16213,1070
超市便利店,超市,,北京,,129,14,,1414,0,6603,236
超市便利店,超市,,上海,,752,10,,1415,0,8074,137
美食,休闲茶饮,奶茶,绍兴,3.0,1063,5,4.0,1416,0,30153,692
超市便利店,超市,,大连,0.0,543,18,4.0,1417,1,39708,1199
美食,中餐,其它地方菜,郑州,0.0,1151,1,2.0,1418,0,14429,205
美食,快餐,中式快餐,杭州,1.0,32,5,0.0,1419,0,14073,774
超市便利店,便利店,,杭州,0.0,865,2,4.0,1420,1,61144,347
美食,快餐,西式快餐,上海,4.0,420,15,3.0,1421,2,36614,1911
美食,其他美食,其他餐饮美食,武汉,0.0,737,19,3.0,1422,0,19785,2359
超市便利店,超市,,福州,,985,17,,1423,1,31457,2105
美食,快餐,西式快餐,上海,7.0,519,10,3.0,1424,2,55669,10388
超市便利店,便利店,,温州,0.0,141,6,0.0,1425,1,18748,239
超市便利店,便利店,,杭州,,378,2,,1426,1,63098,504
美食,小吃,其它小吃,金华,4.0,1158,12,2.0,1427,0,32884,5188
美食,快餐,西式快餐,天津,6.0,288,12,3.0,1428,2,20844,4337
美食,快餐,中式快餐,杭州,3.0,286,10,3.0,1429,2,37997,766
美食,快餐,中式快餐,北京,0.0,823,6,3.0,1430,0,8328,43
美食,烘焙糕点,面包,北京,4.0,199,16,4.0,1431,1,52962,2289
美食,快餐,西式快餐,南京,9.0,956,8,3.0,1432,2,77356,8336
美食,烘焙糕点,其它烘焙糕点,深圳,1.0,1109,13,3.0,1433,0,16783,677
美食,快餐,中式快餐,杭州,5.0,89,6,2.0,1434,0,44713,793
美食,快餐,西式快餐,北京,6.0,142,14,3.0,1435,2,28634,1857
超市便利店,超市,,西安,,1070,18,,1436,1,84561,3676
美食,快餐,中式快餐,广州,4.0,541,7,1.0,1437,0,23229,3500
美食,快餐,西式快餐,衢州,13.0,893,15,3.0,1438,2,76948,12526
美食,休闲食品,生鲜水果,南京,1.0,4,10,3.0,1439,0,9948,481
超市便利店,超市,,芜湖,,1140,18,,1440,1,44934,6506
超市便利店,超市,,南京,,4,15,,1441,1,28620,885
美食,快餐,其它快餐,上海,1.0,844,15,3.0,1442,0,9780,1278
美食,小吃,米粉/米线,南宁,3.0,784,5,2.0,1443,0,18976,1491
美食,休闲茶饮,饮品/甜点,北京,4.0,823,12,3.0,1444,0,25590,638
超市便利店,超市,,杭州,0.0,363,16,3.0,1445,1,54944,1313
超市便利店,便利店,,杭州,,865,2,,1446,1,29605,277
美食,中餐,其它地方菜,北京,1.0,402,9,2.0,1447,0,6437,185
美食,小吃,米粉/米线,东莞,1.0,391,16,1.0,1448,0,7077,2196
美食,快餐,西式快餐,天津,6.0,728,14,2.0,1449,2,33035,2539
美食,快餐,西式快餐,北京,6.0,750,15,3.0,1450,2,26901,5037
美食,休闲食品,零食,苏州,2.0,503,6,2.0,1451,0,15756,901
美食,快餐,西式快餐,深圳,6.0,758,15,3.0,1452,2,30356,11269
美食,快餐,西式快餐,盐城,11.0,379,14,3.0,1453,2,64507,6315
美食,其他美食,其他餐饮美食,大连,1.0,947,3,3.0,1454,0,32699,943
超市便利店,便利店,,佛山,0.0,1100,2,0.0,1455,0,18533,349
美食,中餐,川菜,宁波,3.0,878,20,2.0,1456,0,22037,2041
美食,休闲食品,生鲜水果,上海,1.0,709,10,2.0,1457,0,9220,244
美食,快餐,中式快餐,上海,2.0,695,8,2.0,1458,2,13933,5278
美食,快餐,西式快餐,珠海,2.0,81,13,3.0,1459,1,21951,4552
美食,中餐,江浙菜,杭州,3.0,941,20,2.0,1460,2,20842,2840
美食,快餐,西式快餐,杭州,17.0,361,8,3.0,1461,2,130926,10884
美食,快餐,中式快餐,济南,2.0,38,3,2.0,1462,1,27027,479
美食,休闲食品,生鲜水果,杭州,2.0,815,13,4.0,1463,0,17431,558
美食,小吃,其它小吃,南京,2.0,284,6,4.0,1464,0,11213,152
超市便利店,超市,,上海,0.0,649,20,4.0,1465,1,96930,5836
超市便利店,超市,,福州,,1075,15,,1466,1,32922,1695
美食,烘焙糕点,面包,武汉,4.0,676,11,3.0,1467,2,38320,4740
超市便利店,超市,,苏州,,1062,16,,1468,0,20890,590
美食,快餐,西式快餐,杭州,20.0,485,14,3.0,1469,2,195769,9753
美食,休闲茶饮,咖啡,大连,2.0,262,11,4.0,1470,0,12553,549
美食,快餐,西式快餐,金华,7.0,437,15,3.0,1471,2,48993,2423
美食,休闲茶饮,奶茶,杭州,7.0,1094,5,4.0,1472,0,38767,1120
美食,休闲茶饮,奶茶,厦门,2.0,326,3,4.0,1473,0,21864,485
美食,快餐,西式快餐,上海,4.0,387,10,3.0,1474,2,50284,7718
