cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level
美食,快餐,西式快餐,上海,6,339,13,3,1411,2
美食,快餐,西式快餐,泰州,10,638,13,3,1412,2
美食,快餐,中式快餐,杭州,1,144,5,3,1413,0
超市便利店,超市,,北京,NaN,129,14,NaN,1414,0
超市便利店,超市,,上海,NaN,752,10,NaN,1415,0
美食,休闲茶饮,奶茶,绍兴,3,1063,5,4,1416,0
超市便利店,超市,,大连,0,543,18,4,1417,1
美食,中餐,其它地方菜,郑州,0,1151,1,2,1418,0
美食,快餐,中式快餐,杭州,1,32,5,0,1419,0
超市便利店,便利店,,杭州,0,865,2,4,1420,1
美食,快餐,西式快餐,上海,4,420,15,3,1421,2
美食,其他美食,其他餐饮美食,武汉,0,737,19,3,1422,0
超市便利店,超市,,福州,NaN,985,17,NaN,1423,1
美食,快餐,西式快餐,上海,7,519,10,3,1424,2
超市便利店,便利店,,温州,0,141,6,0,1425,1
超市便利店,便利店,,杭州,NaN,378,2,NaN,1426,1
美食,小吃,其它小吃,金华,4,1158,12,2,1427,0
美食,快餐,西式快餐,天津,6,288,12,3,1428,2
美食,快餐,中式快餐,杭州,3,286,10,3,1429,2
美食,快餐,中式快餐,北京,0,823,6,3,1430,0
美食,烘焙糕点,面包,北京,4,199,16,4,1431,1
美食,快餐,西式快餐,南京,9,956,8,3,1432,2
美食,烘焙糕点,其它烘焙糕点,深圳,1,1109,13,3,1433,0
美食,快餐,中式快餐,杭州,5,89,6,2,1434,0
美食,快餐,西式快餐,北京,6,142,14,3,1435,2
超市便利店,超市,,西安,NaN,1070,18,NaN,1436,1
美食,快餐,中式快餐,广州,4,541,7,1,1437,0
美食,快餐,西式快餐,衢州,13,893,15,3,1438,2
美食,休闲食品,生鲜水果,南京,1,4,10,3,1439,0
超市便利店,超市,,芜湖,NaN,1140,18,NaN,1440,1
超市便利店,超市,,南京,NaN,4,15,NaN,1441,1
美食,快餐,其它快餐,上海,1,844,15,3,1442,0
美食,小吃,米粉/米线,南宁,3,784,5,2,1443,0
美食,休闲茶饮,饮品/甜点,北京,4,823,12,3,1444,0
超市便利店,超市,,杭州,0,363,16,3,1445,1
超市便利店,便利店,,杭州,NaN,865,2,NaN,1446,1
美食,中餐,其它地方菜,北京,1,402,9,2,1447,0
美食,小吃,米粉/米线,东莞,1,391,16,1,1448,0
美食,快餐,西式快餐,天津,6,728,14,2,1449,2
美食,快餐,西式快餐,北京,6,750,15,3,1450,2
美食,休闲食品,零食,苏州,2,503,6,2,1451,0
美食,快餐,西式快餐,深圳,6,758,15,3,1452,2
美食,快餐,西式快餐,盐城,11,379,14,3,1453,2
美食,其他美食,其他餐饮美食,大连,1,947,3,3,1454,0
超市便利店,便利店,,佛山,0,1100,2,0,1455,0
美食,中餐,川菜,宁波,3,878,20,2,1456,0
美食,休闲食品,生鲜水果,上海,1,709,10,2,1457,0
美食,快餐,中式快餐,上海,2,695,8,2,1458,2
美食,快餐,西式快餐,珠海,2,81,13,3,1459,1
美食,中餐,江浙菜,杭州,3,941,20,2,1460,2
美食,快餐,西式快餐,杭州,17,361,8,3,1461,2
美食,快餐,中式快餐,济南,2,38,3,2,1462,1
美食,休闲食品,生鲜水果,杭州,2,815,13,4,1463,0
美食,小吃,其它小吃,南京,2,284,6,4,1464,0
超市便利店,超市,,上海,0,649,20,4,1465,1
超市便利店,超市,,福州,NaN,1075,15,NaN,1466,1
美食,烘焙糕点,面包,武汉,4,676,11,3,1467,2
超市便利店,超市,,苏州,NaN,1062,16,NaN,1468,0
美食,快餐,西式快餐,杭州,20,485,14,3,1469,2
美食,休闲茶饮,咖啡,大连,2,262,11,4,1470,0
美食,快餐,西式快餐,金华,7,437,15,3,1471,2
美食,休闲茶饮,奶茶,杭州,7,1094,5,4,1472,0
美食,休闲茶饮,奶茶,厦门,2,326,3,4,1473,0
美食,快餐,西式快餐,上海,4,387,10,3,1474,2
美食,快餐,西式快餐,潍坊,5,106,14,3,1475,2
超市便利店,便利店,,济南,NaN,23,7,NaN,1476,0
美食,快餐,西式快餐,广州,7,867,7,3,1477,2
美食,休闲茶饮,奶茶,绍兴,7,912,1,4,1478,1
美食,快餐,西式快餐,南昌,4,223,13,2,1479,2
美食,烘焙糕点,其它烘焙糕点,合肥,3,362,9,3,1480,2
美食,休闲茶饮,奶茶,杭州,2,884,3,3,1481,2
超市便利店,超市,,沈阳,NaN,360,16,NaN,1482,1
美食,快餐,西式快餐,厦门,7,1080,8,3,1483,2
超市便利店,超市,,南昌,0,801,17,3,1484,1
美食,快餐,西式快餐,上海,5,821,13,3,1485,2
美食,小吃,其它小吃,广州,0,228,5,3,1486,0
美食,小吃,其它小吃,重庆,1,754,3,1,1487,0
超市便利店,便利店,,南京,0,1106,8,4,1488,1
美食,快餐,西式快餐,上海,8,833,7,3,1489,2
超市便利店,超市,,咸宁,NaN,747,19,NaN,1490,1
美食,烘焙糕点,面包,成都,2,1134,17,3,1491,0
美食,快餐,中式快餐,深圳,1,991,4,0,1492,0
美食,快餐,中式快餐,上海,0,1127,15,2,1493,1
美食,烘焙糕点,面包,宁波,3,763,16,3,1494,0
超市便利店,便利店,,武汉,NaN,209,4,NaN,1495,0
超市便利店,超市,,南京,0,1095,13,4,1496,1
超市便利店,便利店,,绍兴,0,167,5,4,1497,1
超市便利店,超市,,成都,0,366,20,4,1498,1
超市便利店,超市,,上海,NaN,1086,11,NaN,1499,0
超市便利店,超市,,南京,NaN,123,17,NaN,1500,0
超市便利店,便利店,,上海,0,359,4,4,1501,1
美食,休闲食品,生鲜水果,广州,3,973,1,3,1502,0
美食,快餐,中式快餐,佛山,2,567,3,1,1503,0
美食,小吃,面点,常州,1,385,5,2,1504,0
超市便利店,便利店,,南京,0,1126,7,4,1505,1
超市便利店,超市,,六安,0,1045,19,0,1506,1
美食,休闲食品,生鲜水果,温州,2,61,8,3,1507,0
超市便利店,超市,,上海,0,904,18,1,1508,1
美食,快餐,西式快餐,重庆,5,1047,12,3,1509,2
美食,休闲食品,生鲜水果,上海,1,714,11,3,1510,2
美食,烘焙糕点,其它烘焙糕点,南京,3,399,8,2,1511,0
美食,小吃,其它小吃,广州,5,47,15,3,1512,2
美食,快餐,西式快餐,黄石,6,671,13,2,1513,2
美食,小吃,其它小吃,温州,1,936,1,3,1514,0
超市便利店,超市,,北京,NaN,9,18,NaN,1515,1
超市便利店,便利店,,温州,0,1029,4,4,1516,1
美食,快餐,西式快餐,北京,6,655,14,3,1517,2
超市便利店,超市,,思茅,0,670,19,4,1518,1
美食,休闲食品,生鲜水果,杭州,5,749,12,3,1519,2
超市便利店,便利店,,南京,0,338,9,4,1520,1
美食,快餐,中式快餐,杭州,1,382,8,0,1521,0
超市便利店,超市,,北京,NaN,402,17,NaN,1522,1
美食,烘焙糕点,面包,江门,1,918,2,1,1523,0
美食,快餐,西式快餐,武汉,10,37,13,3,1524,2
美食,小吃,面点,南宁,4,636,10,2,1525,0
美食,烘焙糕点,面包,南京,1,176,3,4,1526,0
美食,快餐,西式快餐,深圳,4,1057,12,2,1527,2
超市便利店,超市,,杭州,0,485,7,3,1528,1
美食,休闲茶饮,奶茶,珠海,2,50,1,3,1529,0
美食,快餐,西式快餐,惠州,6,83,13,2,1530,2
美食,烘焙糕点,面包,上海,2,134,15,3,1531,0
美食,烘焙糕点,面包,深圳,1,813,7,2,1532,1
美食,快餐,中式快餐,北京,10,319,18,3,1533,2
超市便利店,便利店,,温州,0,61,3,3,1534,1
超市便利店,超市,,温州,NaN,585,19,NaN,1535,1
超市便利店,便利店,,无锡,0,721,3,4,1536,1
美食,快餐,西式快餐,信阳,7,1025,15,3,1537,2
超市便利店,超市,,江门,0,1016,17,3,1538,1
美食,火锅,川味/重庆火锅,宁波,6,245,20,4,1539,2
美食,快餐,西式快餐,扬州,11,1153,11,2,1540,2
美食,快餐,西式快餐,长沙,4,718,14,2,1541,2
美食,快餐,西式快餐,厦门,3,471,9,3,1542,2
超市便利店,超市,,长沙,NaN,1138,18,NaN,1543,0
超市便利店,超市,,北京,0,273,18,2,1544,1
超市便利店,超市,,武汉,0,416,15,4,1545,1
美食,小吃,其它小吃,北京,2,331,18,4,1546,0
美食,中餐,其它地方菜,南京,3,434,20,2,1547,1
美食,快餐,中式快餐,沈阳,0,143,1,0,1548,0
美食,休闲食品,生鲜水果,杭州,1,901,10,3,1549,0
美食,休闲食品,生鲜水果,上海,1,950,7,2,1550,0
美食,快餐,中式快餐,上海,3,709,9,3,1551,2
美食,快餐,西式快餐,福州,4,876,8,2,1552,2
美食,快餐,西式快餐,南宁,9,793,13,3,1553,2
美食,小吃,面点,杭州,1,250,1,3,1554,0
美食,烘焙糕点,面包,南京,4,210,12,3,1555,2
美食,快餐,中式快餐,漳州,1,307,1,2,1556,0
美食,快餐,西式快餐,嘉兴,18,92,13,3,1557,2
美食,休闲茶饮,奶茶,杭州,2,1093,6,3,1558,0
美食,小吃,其它小吃,武汉,4,435,16,2,1559,2
美食,快餐,西式快餐,舟山,14,169,14,3,1560,2
美食,快餐,中式快餐,上海,1,924,12,2,1561,0
美食,休闲食品,零食,苏州,1,613,8,3,1562,0
美食,休闲食品,生鲜水果,苏州,1,1049,18,3,1563,0
美食,快餐,西式快餐,宁波,8,279,13,3,1564,2
美食,休闲食品,生鲜水果,杭州,1,865,12,3,1565,0
超市便利店,便利店,,北京,NaN,866,6,NaN,1566,0
美食,快餐,西式快餐,上海,1,642,17,4,1567,0
美食,快餐,西式快餐,武汉,13,831,12,3,1568,2
美食,休闲食品,生鲜水果,珠海,2,999,1,3,1569,0
超市便利店,便利店,,杭州,0,286,4,4,1570,1
美食,休闲茶饮,奶茶,温州,0,7,1,2,1571,0
美食,烘焙糕点,蛋糕,武汉,2,1024,11,3,1572,1
超市便利店,便利店,,绍兴,0,1063,4,4,1573,1
美食,快餐,西式快餐,无锡,5,896,12,3,1574,2
超市便利店,超市,,三明,NaN,409,16,NaN,1575,1
美食,快餐,西式快餐,佛山,5,698,7,3,1576,2
美食,快餐,西式快餐,沈阳,3,920,6,4,1577,2
美食,中餐,其它地方菜,郑州,0,1151,1,1,1578,0
美食,中餐,其它地方菜,南京,2,399,20,3,1579,0
超市便利店,超市,,苏州,0,389,20,3,1580,1
美食,休闲茶饮,饮品/甜点,重庆,5,803,8,3,1581,2
美食,快餐,西式快餐,苏州,6,306,11,3,1582,2
美食,快餐,西式快餐,上海,10,630,9,3,1583,2
超市便利店,超市,,上海,NaN,359,18,NaN,1584,0
美食,小吃,面点,北京,1,388,12,2,1585,0
美食,快餐,西式快餐,石河子,5,54,16,3,1586,2
美食,烘焙糕点,蛋糕,宁德,1,1133,16,3,1587,0
美食,快餐,西式快餐,佛山,5,292,8,3,1588,2
美食,休闲茶饮,奶茶,上海,3,1003,6,4,1589,0
美食,休闲食品,生鲜水果,杭州,2,1046,8,2,1590,2
美食,快餐,中式快餐,成都,2,151,5,3,1591,0
美食,快餐,西式快餐,郑州,6,799,13,3,1592,2
美食,快餐,西式快餐,绵阳,6,241,13,2,1593,2
美食,快餐,西式快餐,上海,3,1032,13,2,1594,1
美食,中餐,其它地方菜,福州,2,226,19,2,1595,0
美食,小吃,面点,南京,2,583,1,3,1596,0
美食,快餐,中式快餐,深圳,1,195,4,1,1597,0
超市便利店,便利店,,石家庄,0,879,3,3,1598,1
美食,小吃,其它小吃,上海,1,554,15,3,1599,0
美食,快餐,中式快餐,广州,2,552,16,1,1600,0
美食,休闲食品,生鲜水果,杭州,1,40,14,3,1601,2
美食,快餐,西式快餐,常州,5,452,12,3,1602,2
美食,小吃,其它小吃,南京,3,1126,8,3,1603,0
美食,休闲食品,零食,武汉,1,905,17,3,1604,2
超市便利店,超市,,宁波,0,133,18,2,1605,1
美食,中餐,其它地方菜,广州,3,552,16,2,1606,0
美食,快餐,西式快餐,南通,1,238,15,3,1607,1
美食,休闲食品,生鲜水果,昆明,1,509,3,2,1608,0
美食,休闲食品,生鲜水果,杭州,3,124,13,3,1609,2
美食,烘焙糕点,蛋糕,杭州,2,378,5,3,1610,0
超市便利店,超市,,沈阳,NaN,475,19,NaN,1611,1
超市便利店,便利店,,武汉,NaN,606,4,NaN,1612,0
超市便利店,便利店,,上海,NaN,341,3,NaN,1613,1
超市便利店,超市,,东莞,0,771,18,4,1614,0
超市便利店,便利店,,上海,0,900,1,4,1615,1
超市便利店,超市,,上海,NaN,833,18,NaN,1616,1
超市便利店,便利店,,广州,0,746,2,4,1617,1
美食,快餐,西式快餐,深圳,9,12,14,2,1618,2
美食,休闲茶饮,奶茶,上海,4,501,6,3,1619,0
美食,快餐,中式快餐,厦门,0,1107,2,1,1620,0
美食,休闲茶饮,饮品/甜点,广州,3,710,1,3,1621,0
超市便利店,便利店,,上海,NaN,882,5,NaN,1622,1
美食,快餐,西式快餐,常州,20,121,12,3,1623,2
美食,快餐,西式快餐,杭州,20,621,13,3,1624,2
超市便利店,超市,,无锡,NaN,1060,11,NaN,1625,0
美食,其他美食,自助餐,杭州,2,280,5,3,1626,0
美食,快餐,西式快餐,南京,7,972,8,3,1627,2
美食,中餐,江浙菜,杭州,3,1094,9,2,1628,2
超市便利店,超市,,苏州,2,1147,20,3,1629,1
美食,小吃,其它小吃,南京,1,953,5,3,1630,0
美食,休闲食品,生鲜水果,广州,6,335,4,2,1631,0
超市便利店,便利店,,武汉,NaN,510,4,NaN,1632,0
美食,汤/粥/煲/砂锅/炖菜,砂锅/煲类/炖菜,重庆,5,178,6,3,1633,0
超市便利店,超市,,苏州,0,1026,8,3,1634,1
美食,休闲茶饮,饮品/甜点,泰州,2,785,12,3,1635,2
美食,快餐,中式快餐,北京,2,137,6,3,1636,0
美食,快餐,中式快餐,上海,3,882,5,1,1637,0
美食,烘焙糕点,蛋糕,上海,2,694,10,3,1638,0
美食,其他美食,西餐,上海,3,1054,20,2,1639,2
美食,休闲食品,生鲜水果,上海,1,1061,8,2,1640,0
美食,小吃,米粉/米线,杭州,1,280,14,3,1641,0
美食,烘焙糕点,其它烘焙糕点,广州,5,552,7,3,1642,0
美食,快餐,西式快餐,东莞,3,162,7,3,1643,2
美食,烘焙糕点,面包,广州,7,11,13,3,1644,2
美食,休闲茶饮,奶茶,南京,2,161,5,3,1645,0
美食,快餐,西式快餐,玉林,7,1089,15,2,1646,2
美食,快餐,西式快餐,上海,12,457,12,3,1647,2
超市便利店,超市,,宁波,NaN,1051,15,NaN,1648,0
美食,快餐,西式快餐,宜昌,4,483,13,2,1649,2
美食,休闲茶饮,咖啡,重庆,1,748,1,2,1650,0
美食,快餐,西式快餐,广州,4,47,10,2,1651,2
美食,烘焙糕点,面包,广州,1,448,8,3,1652,0
超市便利店,超市,,苏州,NaN,1142,17,NaN,1653,0
美食,中餐,其它地方菜,广州,2,552,20,1,1654,0
美食,快餐,中式快餐,广州,2,552,14,2,1655,0
美食,小吃,其它小吃,杭州,1,521,9,3,1656,0
超市便利店,超市,,合肥,NaN,254,9,NaN,1657,0
美食,休闲茶饮,饮品/甜点,北京,10,713,7,4,1658,2
美食,快餐,中式快餐,嘉兴,4,302,11,2,1659,1
美食,快餐,西式快餐,南昌,5,351,16,1,1660,2
超市便利店,超市,,洛阳,NaN,189,18,NaN,1661,0
美食,快餐,西式快餐,广州,7,242,12,2,1662,2
超市便利店,超市,,南宁,0,636,17,3,1663,1
美食,小吃,其它小吃,广州,5,883,17,3,1664,2
超市便利店,超市,,南京,NaN,126,4,NaN,1665,0
超市便利店,超市,,襄阳,NaN,152,19,NaN,1666,1
美食,休闲茶饮,饮品/甜点,广州,15,552,7,3,1667,2
美食,休闲茶饮,饮品/甜点,上海,5,937,4,4,1668,0
超市便利店,超市,,苏州,NaN,412,16,NaN,1669,0
美食,火锅,川味/重庆火锅,南京,10,680,20,4,1670,2
美食,小吃,其它小吃,福州,0,651,9,2,1671,0
美食,小吃,其它小吃,武汉,6,831,16,3,1672,2
超市便利店,超市,,上海,NaN,616,18,NaN,1673,1
美食,小吃,其它小吃,温州,1,585,3,3,1674,0
美食,休闲茶饮,咖啡,杭州,1,850,13,3,1675,0
超市便利店,便利店,,杭州,0,286,4,4,1676,1
美食,火锅,川味/重庆火锅,济南,7,23,20,4,1677,2
美食,快餐,中式快餐,南京,1,1155,15,1,1678,0
美食,快餐,中式快餐,成都,2,345,7,1,1679,0
超市便利店,便利店,,武汉,NaN,1018,4,NaN,1680,0
美食,休闲茶饮,奶茶,苏州,1,48,4,3,1681,0
美食,快餐,西式快餐,济南,6,682,7,3,1682,2
美食,快餐,中式快餐,上海,2,626,17,2,1683,1
美食,烘焙糕点,面包,北京,2,610,9,3,1684,1
美食,快餐,中式快餐,北京,0,331,3,1,1685,0
超市便利店,便利店,,广州,0,251,2,3,1686,1
超市便利店,超市,,南京,NaN,623,18,NaN,1687,1
美食,快餐,中式快餐,珠海,1,999,2,3,1688,0
美食,快餐,西式快餐,广州,8,807,12,2,1689,2
美食,快餐,西式快餐,福州,8,122,7,3,1690,2
美食,休闲茶饮,饮品/甜点,厦门,1,955,2,2,1691,0
超市便利店,超市,,东莞,NaN,184,20,NaN,1692,1
美食,休闲食品,生鲜水果,苏州,2,663,6,2,1693,0
美食,休闲茶饮,饮品/甜点,杭州,0,740,3,2,1694,0
超市便利店,便利店,,上海,0,554,4,1,1695,1
超市便利店,便利店,,广州,0,867,3,4,1696,1
美食,休闲茶饮,奶茶,上海,3,921,5,3,1697,0
美食,快餐,中式快餐,武汉,0,209,1,1,1698,0
美食,快餐,中式快餐,上海,2,647,9,1,1699,2
美食,小吃,面点,武汉,1,435,3,2,1700,0
美食,快餐,中式快餐,深圳,4,79,9,3,1701,0
超市便利店,便利店,,温州,0,794,2,4,1702,1
美食,小吃,其它小吃,南京,2,971,15,1,1703,0
美食,快餐,西式快餐,上海,4,809,8,1,1704,0
美食,休闲茶饮,奶茶,上海,2,545,4,4,1705,0
超市便利店,便利店,,北京,NaN,328,3,NaN,1706,0
美食,小吃,面点,杭州,2,485,1,3,1707,0
超市便利店,便利店,,温州,0,14,3,3,1708,1
超市便利店,便利店,,上海,0,1033,4,4,1709,1
超市便利店,超市,,武汉,0,510,17,4,1710,1
超市便利店,便利店,,杭州,0,378,3,3,1711,1
美食,快餐,西式快餐,深圳,4,594,7,2,1712,2
美食,烘焙糕点,面包,杭州,1,110,10,3,1713,0
美食,快餐,中式快餐,深圳,2,1068,3,0,1714,0
美食,火锅,其它火锅,深圳,1,733,20,2,1715,1
美食,小吃,面点,杭州,3,378,7,3,1716,0
超市便利店,超市,,重庆,NaN,347,19,NaN,1717,1
美食,小吃,熟食,南京,2,680,10,3,1718,1
美食,快餐,中式快餐,杭州,2,386,3,3,1719,0
美食,中餐,粤菜,广州,13,155,10,2,1720,1
美食,中餐,其它地方菜,成都,1,508,2,3,1721,0
超市便利店,超市,,十堰,NaN,1042,17,NaN,1722,0
美食,快餐,西式快餐,广州,5,295,8,3,1723,2
美食,小吃,面点,苏州,1,933,1,2,1724,0
美食,休闲茶饮,饮品/甜点,金华,2,201,2,4,1725,0
超市便利店,超市,,北京,NaN,588,19,NaN,1726,1
美食,快餐,中式快餐,北京,5,826,12,3,1727,0
超市便利店,便利店,,南京,NaN,680,4,NaN,1728,1
美食,休闲茶饮,奶茶,宁波,3,1132,8,4,1729,0
美食,其他美食,西餐,武汉,4,1030,19,2,1730,2
美食,快餐,中式快餐,北京,1,381,4,3,1731,0
美食,烘焙糕点,其它烘焙糕点,南京,4,17,12,3,1732,0
美食,休闲食品,其它休闲食品,成都,1,741,3,3,1733,0
超市便利店,便利店,,上海,0,329,3,4,1734,1
美食,快餐,西式快餐,北京,7,1066,14,4,1735,2
美食,快餐,西式快餐,营口,4,555,13,4,1736,2
美食,小吃,其它小吃,上海,1,417,12,3,1737,0
超市便利店,便利店,,福州,NaN,802,2,NaN,1738,0
美食,小吃,其它小吃,上海,2,609,10,2,1739,0
超市便利店,便利店,,深圳,NaN,1109,2,NaN,1740,1
超市便利店,超市,,大连,NaN,87,19,NaN,1741,0
美食,小吃,面点,上海,0,662,8,2,1742,0
超市便利店,超市,,成都,0,300,17,4,1743,1
美食,快餐,西式快餐,济南,9,24,14,4,1744,2
美食,快餐,西式快餐,杭州,20,287,13,3,1745,2
美食,快餐,中式快餐,上海,0,640,6,2,1746,1
美食,其他美食,日韩料理,厦门,1,59,19,2,1747,0
美食,快餐,西式快餐,黄山,7,986,13,3,1748,2
美食,烘焙糕点,面包,上海,0,544,11,3,1749,0
美食,快餐,西式快餐,宁波,6,410,12,3,1750,2
超市便利店,超市,,武汉,0,726,18,4,1751,1
超市便利店,超市,,台州,NaN,856,19,NaN,1752,1
超市便利店,便利店,,广州,0,36,2,3,1753,0
美食,休闲食品,生鲜水果,广州,1,448,12,3,1754,0
美食,休闲茶饮,奶茶,苏州,2,946,4,3,1755,0
美食,中餐,川菜,北京,5,135,16,3,1756,2
购物,本地购物,,天津,5,582,20,4,1757,0
美食,快餐,西式快餐,济南,5,682,12,3,1758,2
超市便利店,超市,,南京,NaN,311,5,NaN,1759,0
美食,休闲茶饮,饮品/甜点,泉州,6,444,9,3,1760,2
美食,其他美食,西餐,南京,4,399,20,2,1761,2
美食,快餐,中式快餐,北京,1,331,4,0,1762,0
美食,快餐,西式快餐,北京,10,160,12,3,1763,2
超市便利店,便利店,,北京,0,113,4,3,1764,0
美食,烘焙糕点,蛋糕,宁波,1,245,8,3,1765,0
超市便利店,便利店,,上海,0,148,5,4,1766,1
超市便利店,超市,,沈阳,NaN,909,19,NaN,1767,1
超市便利店,便利店,,广州,0,29,2,2,1768,0
美食,休闲茶饮,奶茶,温州,1,936,1,4,1769,0
超市便利店,超市,,西安,NaN,101,19,NaN,1770,1
美食,快餐,中式快餐,无锡,1,180,3,1,1771,0
美食,小吃,其它小吃,武汉,1,324,16,0,1772,0
超市便利店,超市,,广州,0,392,19,0,1773,1
超市便利店,便利店,,广州,0,808,4,4,1774,0
美食,快餐,西式快餐,杭州,18,895,12,3,1775,2
美食,快餐,西式快餐,上海,6,157,11,3,1776,2
美食,快餐,中式快餐,杭州,1,629,10,1,1777,0
超市便利店,超市,,台州,NaN,600,17,NaN,1778,0
美食,快餐,西式快餐,北京,11,86,10,3,1779,2
超市便利店,超市,,宁德,0,553,17,4,1780,1
美食,快餐,中式快餐,深圳,2,862,13,2,1781,1
超市便利店,便利店,,广州,NaN,867,2,NaN,1782,1
超市便利店,超市,,厦门,NaN,707,18,NaN,1783,1
美食,快餐,西式快餐,广州,11,36,8,2,1784,2
超市便利店,便利店,,广州,0,11,3,0,1785,0
美食,休闲茶饮,奶茶,绍兴,1,219,1,4,1786,0
美食,休闲茶饮,奶茶,杭州,1,386,2,4,1787,0
美食,汤/粥/煲/砂锅/炖菜,粥,绍兴,1,1040,3,4,1788,0
美食,快餐,中式快餐,武汉,1,606,4,2,1789,0
美食,快餐,西式快餐,北京,10,77,9,3,1790,2
美食,快餐,西式快餐,大连,6,13,12,3,1791,2
美食,休闲食品,零食,宁波,2,1051,17,3,1792,2
超市便利店,超市,,上海,NaN,554,13,NaN,1793,0
超市便利店,超市,,西安,NaN,1008,19,NaN,1794,1
美食,快餐,中式快餐,深圳,4,424,10,2,1795,0
美食,其他美食,日韩料理,南京,5,680,9,3,1796,0
美食,烘焙糕点,蛋糕,上海,1,1033,2,2,1797,1
美食,快餐,中式快餐,台州,0,5,10,3,1798,0
美食,休闲食品,生鲜水果,温州,1,1002,1,4,1799,0
美食,快餐,西式快餐,哈尔滨,4,514,16,1,1800,2
美食,其他美食,西餐,南京,5,399,20,2,1801,2
超市便利店,超市,,扬州,0,1011,18,0,1802,1
美食,休闲食品,生鲜水果,南通,2,1090,4,3,1803,0
美食,快餐,西式快餐,苏州,8,654,15,3,1804,2
美食,快餐,西式快餐,惠州,6,83,12,2,1805,2
超市便利店,便利店,,北京,0,51,5,4,1806,0
美食,快餐,西式快餐,金华,12,735,15,3,1807,2
美食,小吃,面点,漳州,0,307,2,3,1808,0
美食,快餐,西式快餐,北京,9,1043,11,2,1809,2
美食,休闲食品,零食,福州,1,425,8,3,1810,0
超市便利店,便利店,,广州,0,911,3,4,1811,0
美食,快餐,西式快餐,西安,4,2,14,3,1812,2
美食,休闲茶饮,奶茶,南京,1,231,3,3,1813,0
美食,快餐,中式快餐,南京,1,575,7,0,1814,0
超市便利店,便利店,,上海,0,643,3,4,1815,1
美食,休闲茶饮,咖啡,广州,1,883,16,1,1816,0
美食,快餐,西式快餐,广州,10,335,10,2,1817,2
美食,休闲食品,其它休闲食品,绍兴,1,634,2,4,1818,0
美食,快餐,中式快餐,无锡,2,177,12,2,1819,1
美食,快餐,西式快餐,宁波,8,299,13,3,1820,2
超市便利店,超市,,无锡,0,177,19,3,1821,1
美食,快餐,中式快餐,广州,1,853,7,1,1822,0
美食,火锅,川味/重庆火锅,广州,8,36,20,4,1823,2
美食,休闲食品,零食,武汉,1,416,17,3,1824,2
美食,快餐,中式快餐,西安,0,1073,2,0,1825,0
超市便利店,超市,,重庆,NaN,532,19,NaN,1826,1
美食,小吃,面点,上海,1,153,16,3,1827,0
美食,休闲茶饮,奶茶,广州,3,392,5,3,1828,0
美食,快餐,西式快餐,广州,14,459,11,2,1829,2
美食,快餐,西式快餐,孝感,4,20,15,2,1830,2
美食,快餐,中式快餐,深圳,5,105,3,0,1831,0
超市便利店,超市,,绍兴,NaN,219,17,NaN,1832,0
超市便利店,超市,,东莞,0,271,17,4,1833,0
超市便利店,便利店,,青岛,0,949,6,4,1834,1
美食,休闲茶饮,咖啡,上海,1,642,16,3,1835,0
超市便利店,超市,,芜湖,NaN,384,17,NaN,1836,1
美食,快餐,西式快餐,北京,5,1101,13,3,1837,2
超市便利店,超市,,南京,NaN,500,16,NaN,1838,0
超市便利店,超市,,武汉,0,892,17,3,1839,1
美食,小吃,其它小吃,北京,3,580,17,3,1840,2
美食,快餐,中式快餐,上海,1,91,9,2,1841,2
美食,休闲食品,生鲜水果,杭州,2,1094,4,3,1842,0
超市便利店,便利店,,上海,NaN,341,3,NaN,1843,1
美食,快餐,西式快餐,金华,4,136,10,3,1844,2
超市便利店,超市,,苏州,NaN,496,7,NaN,1845,0
美食,快餐,中式快餐,上海,2,694,7,3,1846,2
超市便利店,个人护理,,武汉,0,290,16,1,1847,0
超市便利店,超市,,通辽,NaN,1039,18,NaN,1848,1
超市便利店,便利店,,温州,0,71,3,4,1849,1
超市便利店,超市,,石家庄,0,879,17,3,1850,0
美食,快餐,中式快餐,成都,1,732,7,2,1851,0
超市便利店,超市,,南京,0,461,15,4,1852,1
美食,快餐,西式快餐,北京,5,114,8,3,1853,2
超市便利店,超市,,苏州,NaN,22,9,NaN,1854,0
超市便利店,便利店,,杭州,NaN,261,2,NaN,1855,0
美食,小吃,米粉/米线,深圳,2,991,7,2,1856,0
美食,快餐,中式快餐,福州,1,802,2,2,1857,0
美食,快餐,中式快餐,武汉,1,676,3,2,1858,0
美食,快餐,西式快餐,广州,11,853,10,2,1859,2
美食,休闲茶饮,奶茶,上海,3,697,5,3,1860,2
美食,休闲茶饮,奶茶,杭州,4,1093,4,3,1861,2
美食,休闲茶饮,冰激凌,上海,2,937,9,3,1862,1
美食,小吃,面点,杭州,0,485,7,3,1863,0
超市便利店,便利店,,南京,0,680,3,4,1864,1
美食,小吃,其它小吃,杭州,2,250,18,1,1865,0
美食,休闲食品,生鲜水果,重庆,0,116,1,3,1866,0
美食,中餐,海鲜,宁波,1,436,14,3,1867,0
美食,休闲茶饮,饮品/甜点,福州,3,41,12,3,1868,2
超市便利店,超市,,阳江,NaN,863,18,NaN,1869,1
美食,快餐,中式快餐,上海,2,662,15,2,1870,1
美食,快餐,西式快餐,济宁,4,989,13,3,1871,2
